Date,Close,Volume,20ma,50ma,200ma,cross,triple cross,Upper_BB,Lower_BB,Distance_from_Middle,Above_upperbb,Below_lowerbb,RSI_14d,RSI_21d,RSI_Above_70,RSI_Below_30,MACD_cross_above,MACD_cross_below,1m_return_diff_QQQ_IWM,1m_return_diff_QQQ_DIA,high_volumn,Consecutive_Up_Days,Consecutive_Down_Days,Future1M_movement_direction,Future2M_movement_direction,Future15d_movement_direction
2016-06-02,110.58000183105467,15696600,107.32449951171876,108.21100036621094,107.31840007781983,No Cross,No Cross,111.2983150418366,103.35068398160091,1.638476821413687,0,0,74.60652173216896,67.33378815170866,0,0,0,0,-2.7928686912758294,1.3123013008331075,0,7,0,1,1,-1
2016-06-03,110.05999755859376,20269900,107.57649955749511,108.26760025024414,107.31440006256103,No Cross,No Cross,111.57414050663347,103.57885860835675,1.242481769971835,0,0,73.60246288766963,68.1127560229667,0,0,0,0,-3.1706209721647394,0.37941542922640403,0,0,1,1,1,-1
2016-06-06,110.45999908447266,12502400,107.82049942016602,108.33160018920898,107.3160500717163,No Cross,No Cross,111.89992740360506,103.74107143672697,1.2940538109862554,0,0,70.8237820473652,69.15492170743565,0,0,0,0,-1.36739749896575,1.7582664237683954,0,1,0,1,1,-1
2016-06-07,110.18000030517578,12184300,108.0354995727539,108.39300018310547,107.33155006408691,No Cross,No Cross,112.13749971767072,103.93349942783709,1.0455878384496562,0,0,80.59890685194443,66.52297614225759,0,0,0,0,-2.658807804134522,1.1902268128702542,0,0,1,1,1,-1
2016-06-08,110.37000274658205,14568700,108.18749961853027,108.42380020141601,107.37140007019043,No Cross,No Cross,112.4031477206428,103.97185151641773,1.0354294643132484,0,0,80.1067705919445,66.25634078888214,0,0,0,0,-1.7432693247548592,1.5366065861684763,0,1,0,1,1,-1
2016-06-09,110.19000244140624,17571600,108.37899971008301,108.44040023803711,107.4300500869751,No Cross,No Cross,112.59306991666358,104.16492950350244,0.8595028761007443,0,0,84.26964726960206,61.40350343505043,0,0,0,0,-0.06497075893512338,2.631369780695969,0,0,1,1,1,-1
2016-06-10,108.94000244140624,32965000,108.5314998626709,108.43520034790039,107.48430011749268,No Cross,triple cross,112.5839667433978,104.479032981944,0.20160686848701082,0,0,67.12898003237979,60.0624038887275,0,0,0,0,0.2385092951306067,2.216625435624686,1,0,2,1,1,-1
2016-06-13,108.02999877929688,25154700,108.65799980163574,108.38860031127929,107.50930011749267,No Cross,No Cross,112.46238188356469,104.85361771970679,-0.3301461361212423,0,0,60.651595286991146,58.06937335444554,0,0,0,1,0.11354053427166111,2.3145240852693982,1,0,3,1,1,-1
2016-06-14,108.02999877929688,24588500,108.71849975585937,108.35040023803711,107.52125011444092,No Cross,No Cross,112.43733433200177,104.99966517971697,-0.3702778182065236,0,0,46.32479234401836,59.82904716230622,0,0,0,0,0.346296420263692,2.2851471194533013,1,0,0,1,1,1
2016-06-15,107.72000122070312,24605700,108.83049964904785,108.32720031738282,107.53175010681153,No Cross,No Cross,112.26253084905792,105.39846844903778,-0.6471377231893842,0,0,35.873669999673936,53.79427023862749,0,0,0,0,-0.7517812850256433,2.293879684427924,1,0,1,1,1,1
2016-06-16,108.04000091552734,32079900,108.93949966430664,108.27460037231445,107.55040012359619,No Cross,No Cross,112.10220619651092,105.77679313210236,-0.5688158162131964,0,0,35.87366999967358,61.808094187730795,0,0,0,0,-0.6316121537182973,2.1997102166184446,1,1,0,1,1,1
2016-06-17,106.48999786376952,29208800,108.99849967956543,108.22280029296876,107.57760009765624,No Cross,No Cross,111.9101835255999,106.08681583353095,-1.7230591976613976,0,0,21.38372399894436,52.62279908803134,0,0,0,0,-2.0466606098943796,1.3543923615889186,1,0,1,1,1,1
2016-06-20,107.16000366210938,20562800,109.03299980163574,108.18600036621093,107.59390010833741,No Cross,No Cross,111.83273649499786,106.23326310827362,-1.3379802064723045,0,0,26.686347903713326,57.62573384841613,0,0,0,0,-2.4616663396082705,1.2371047207140773,0,1,0,1,1,1
2016-06-21,107.5,22804100,109.09149971008301,108.16400039672851,107.61445011138916,No Cross,No Cross,111.6954821641364,106.48751725602963,-1.2223582440854583,0,0,30.06998752623599,54.553481927597055,0,0,0,0,-1.9312583020555163,0.9197971401324612,0,2,0,1,1,1
2016-06-22,107.23999786376952,22724200,109.03049964904785,108.1186003112793,107.63985008239746,No Cross,No Cross,111.75130788220461,106.3096914158911,-1.3161543422712618,0,0,26.740969866082196,53.98072963077919,0,0,0,0,-2.113228668442624,0.8257352088738013,0,0,1,1,1,1
2016-06-23,108.7699966430664,18714200,109.00699958801269,108.07580017089843,107.65850006103516,No Cross,No Cross,111.72830790743497,106.28569126859041,-0.17418308925509607,0,0,42.12454621926236,51.431196073016636,0,0,0,0,-3.0152973126536198,0.8502091726293015,0,1,0,1,1,1
2016-06-24,104.29000091552734,68012700,108.74349975585938,107.94320022583008,107.66065006256103,No Cross,No Cross,112.16884926839275,105.318150243326,-2.6003179086027,0,1,24.857391929384463,32.96630362755579,0,0,0,0,-3.332142579360675,0.6308115847008966,1,0,1,1,1,1
2016-06-27,102.22000122070312,48222600,108.34799995422364,107.77480026245117,107.64680007934571,No Cross,No Cross,112.7784471826855,103.91755272576178,-2.7663115787288155,0,1,21.692759077809654,27.457033142848545,0,1,0,0,-2.242534270405161,-0.669979828281031,1,0,2,1,1,1
2016-06-28,104.45999908447266,28260600,108.05400009155274,107.63940017700196,107.64125007629394,Death Cross,No Cross,112.70286821288953,103.40513197021595,-1.546183248599715,0,0,31.657345008690257,34.20614397486517,0,0,0,0,-1.61489430416204,-0.26867969561952254,1,1,0,1,1,1
2016-06-29,106.30999755859376,31356700,107.85200004577636,107.55460006713867,107.64655006408691,No Cross,No Cross,112.43137569243731,103.27262439911541,-0.6734553380904459,0,0,39.088849411704246,39.714149071816024,0,0,0,0,-2.5168701748816247,0.17169815613942152,1,2,0,1,1,1
2016-06-30,107.54000091552734,36300800,107.7,107.49260009765625,107.6518000793457,No Cross,No Cross,112.09626649439637,103.30373350560363,-0.07278861946908785,0,0,46.05855473681819,43.24844827522997,0,0,0,0,-3.0925384342130435,-0.3318017690117525,1,3,0,1,1,1
2016-07-01,108.08000183105467,19902800,107.60100021362305,107.44120010375977,107.65675010681153,No Cross,No Cross,111.86054798891082,103.34145243833528,0.2249072637290751,0,0,50.14376956156641,44.08144230164848,0,0,0,0,-3.2709148727467108,-0.020230310919644445,0,4,0,1,1,1
2016-07-05,107.41999816894533,21167900,107.44900016784668,107.41,107.65820011138916,No Cross,No Cross,111.49035497860643,103.40764535708692,-0.014352612061744636,0,0,48.31024790244525,43.79116138997027,0,0,1,0,-1.7252988713017503,-1.0818757584618588,0,0,1,1,1,1
2016-07-06,108.3000030517578,24579300,107.35500030517578,107.39639999389648,107.67295013427734,No Cross,No Cross,111.21215308738874,103.49784752296281,0.4900001633017207,0,0,51.55746914030453,45.03221083506723,0,0,0,0,-1.0661228036697334,-0.5502954393271642,0,1,0,1,1,1
2016-07-07,108.62000274658205,19161700,107.26750030517579,107.39980010986328,107.68765014648437,No Cross,No Cross,110.91010196319905,103.62489864715252,0.742602440992806,0,0,51.557469140304605,46.418740695332374,0,0,0,0,-0.9061289918870452,-0.943731276938875,0,2,0,1,1,1
2016-07-08,110.3000030517578,29457900,107.27300033569335,107.45420013427734,107.71865016937255,No Cross,No Cross,110.93446528986424,103.61153538152247,1.653438038573218,0,0,60.160009700516895,49.84959248168956,0,0,0,0,-1.8377554756494385,-0.7236216554902253,1,3,0,1,1,1
2016-07-11,110.93000030517578,20218500,107.37250022888183,107.54720016479492,107.75240016937256,No Cross,No Cross,111.32156527031302,103.42343518745065,1.8016923190531564,0,0,60.074817818123556,51.559860007738784,0,0,0,0,-2.865164711713386,-1.0181806071878796,0,4,0,1,1,1
2016-07-12,111.48999786376952,21906100,107.54550018310547,107.66260009765625,107.79085014343262,No Cross,No Cross,111.8983503704313,103.19264999577965,1.8123746561042797,0,0,60.53882144597376,55.536245576989785,0,0,0,0,-3.2328114541104735,-1.5045906672553455,0,5,0,1,1,1
2016-07-13,111.22000122070312,21107800,107.70500030517579,107.75260009765626,107.83235015869141,No Cross,No Cross,112.35615999723613,103.05384061311544,1.5114514006162951,0,0,60.5068755203922,57.123721590812295,0,0,0,0,-2.898112830049282,-2.551749939252268,0,0,1,1,1,1
2016-07-14,111.9800033569336,20871000,107.91800041198731,107.87760009765626,107.89230018615723,No Cross,triple cross,112.94688866288357,102.88911216109105,1.615467571474611,0,0,58.83326097234694,58.531326819182055,0,0,0,0,-1.6235889936808245,-2.5908518403846337,0,1,0,1,1,1
2016-07-15,111.8000030517578,17999300,108.10600051879882,108.01260009765625,107.9539501953125,Golden Cross,No Cross,113.42675106951725,102.7852499680804,1.388526862045879,0,0,77.07282137374189,58.861861585177074,0,0,0,0,-1.4937929159750007,-2.598770447332721,0,0,1,1,1,1
2016-07-18,112.54000091552734,20713900,108.40850067138672,108.16300018310547,108.00785018920898,No Cross,No Cross,114.02226390116262,102.79473744161082,1.4719182391686123,0,0,91.14832113786285,59.59897510942842,0,0,0,0,-1.1354882047166948,-1.6891742756094397,0,1,0,1,1,1
2016-07-19,112.12999725341795,18936700,108.65700035095215,108.29400009155273,108.05740016937256,No Cross,No Cross,114.47437638836098,102.83962431354331,1.1940080476601767,0,0,85.80762540052523,62.64573681124197,0,0,0,0,-0.2625849137046554,-1.9706768890962012,0,0,1,1,1,1
2016-07-20,113.44000244140624,24997900,108.95400047302246,108.4452001953125,108.10455017089843,No Cross,No Cross,115.11880945624033,102.7891914898046,1.4553579780316879,0,0,85.05405835241311,63.6878773124313,0,0,0,0,0.815206697616655,-0.609044668828651,0,1,0,1,1,1
2016-07-21,113.18000030517578,18885400,109.25100059509278,108.56220016479492,108.14295017242432,No Cross,No Cross,115.63651412980666,102.8654870603789,1.2305978802561737,0,0,80.65212992509953,62.42344325865141,0,0,0,0,1.6340467802516079,-0.1864421234114788,0,0,1,1,1,1
2016-07-22,113.6500015258789,20003400,109.4950008392334,108.70800018310547,108.18620018005372,No Cross,No Cross,116.16952966926598,102.82047200920081,1.2450319093535844,0,0,80.50379004068748,63.89250461004453,0,0,0,0,0.8199794757013379,0.010171454583152162,0,1,0,1,1,1
2016-07-25,113.66000366210938,12968100,109.9635009765625,108.86340026855468,108.22635021209717,No Cross,No Cross,116.41126221143571,103.51573974168929,1.146600362790748,0,0,86.79243755240701,61.34571831864517,0,0,0,0,0.7572312586660024,0.9193152151199646,0,2,0,1,1,1
2016-07-26,113.79000091552734,21223800,110.54200096130371,109.02920028686523,108.26505020141602,No Cross,No Cross,116.07585442295095,105.00814749965647,1.1738655447724162,0,0,85.51096687975668,77.61625947020111,1,0,0,0,0.11453384058965899,1.249758299456749,0,3,0,1,1,1
2016-07-27,114.58000183105467,27646100,111.04800109863281,109.18440032958985,108.30530021667481,No Cross,No Cross,116.06703368639779,106.02896851086783,1.4074428371044665,0,0,86.34143754460165,88.81906465235498,1,0,0,0,0.24552707847707023,1.6685832085080676,1,4,0,1,1,1
2016-07-28,114.9800033569336,16939700,111.4815013885498,109.37440032958985,108.34625022888184,No Cross,No Cross,116.26984870793765,106.69315406916195,1.461256560992758,0,0,83.81500277281957,87.35792437371865,1,0,0,0,1.266579042396021,2.316524035005929,0,5,0,-1,1,1
2016-07-29,115.2300033569336,22385300,111.86600151062012,109.56180038452149,108.3919002532959,No Cross,No Cross,116.5557061785378,107.17629684270244,1.4346327048381702,0,0,82.874598115752,85.7371494105875,1,0,0,0,0.9631102738640207,2.8963525053333106,0,6,0,1,1,1
2016-08-01,115.83999633789062,13990100,112.25400123596191,109.77240036010743,108.44145023345948,No Cross,No Cross,116.90873922891785,107.59926324300596,1.5407935343967538,0,0,83.00452090557042,84.99152468776452,1,0,0,0,2.5466039430178444,4.616337055966158,0,7,0,-1,1,1
2016-08-02,114.95999908447266,21278400,112.63100128173828,109.94220031738281,108.47790023803711,No Cross,No Cross,116.83697549102135,108.42502707245521,1.107471271504239,0,0,75.97219087461406,78.19669947513553,1,0,0,0,3.6535054585793647,4.371070415751888,0,0,1,1,1,1
2016-08-03,115.33999633789062,15011300,112.98300094604492,110.12240020751953,108.51400020599365,No Cross,No Cross,116.82546654034923,109.14053535174062,1.2268140515503816,0,0,74.63338072805895,83.22147393268465,1,0,0,0,2.6267050840417916,4.31649332756352,0,1,0,1,1,1
2016-08-04,115.66999816894533,12835300,113.33550071716309,110.26660018920899,108.54865020751953,No Cross,No Cross,116.76388541494104,109.90711601938513,1.3618643516261786,0,0,77.76179655243384,82.4098429296888,1,0,0,0,2.6877070217242283,4.54950906583631,0,2,0,1,1,1
2016-08-05,116.77999877929688,23196600,113.65950050354004,110.41740020751953,108.59165019989014,No Cross,No Cross,117.10475525274046,110.21424575433963,1.811476075306797,0,0,78.88280362427227,83.55262621287648,1,0,0,0,2.673184645651383,4.333189617353805,0,3,0,1,1,1
2016-08-08,116.6500015258789,12358200,113.9455005645752,110.55920028686523,108.6373002243042,No Cross,No Cross,117.38638358148313,110.50461754766727,1.5719807665731362,0,0,82.01137277277813,79.92461204035746,1,0,0,0,3.077764299624519,5.135749776642107,0,0,1,1,-1,1
2016-08-09,116.91999816894533,13276500,114.21700057983398,110.69500030517578,108.67335021972656,No Cross,No Cross,117.69875325448223,110.73524790518573,1.5526649028190547,0,0,78.90367174786984,79.2195235234878,1,0,0,0,1.794489767042684,6.115551839411459,0,1,0,1,-1,-1
2016-08-10,116.62000274658205,14688400,114.48700065612793,110.82060043334961,108.69255023956299,No Cross,No Cross,117.82472037713625,111.14928093511962,1.278119356175144,0,0,78.38294132902935,75.6757252132262,1,0,0,0,1.5656261403263372,5.139852333687256,0,0,1,1,-1,-1
2016-08-11,117.12000274658205,12969800,114.74400062561035,110.95600051879883,108.7139002609253,No Cross,No Cross,118.06041772558997,111.42758352563074,1.432872916368871,0,0,78.48942530060414,78.86499621142838,1,0,0,0,2.0269891724866724,4.6996285270686675,0,1,0,1,-1,-1
2016-08-12,117.1999969482422,19379000,115.01400032043458,111.08840042114258,108.73450023651122,No Cross,No Cross,118.197849557402,111.83015108346716,1.3731784799519986,0,0,78.73383700767901,77.35849811064233,1,0,0,0,2.7120455576062685,5.127955150933738,1,2,0,1,-1,-1
2016-08-15,117.6999969482422,11777800,115.27200012207031,111.24120040893554,108.75290023803711,No Cross,No Cross,118.44799172699052,112.0960085171501,1.5289692972805504,0,0,79.93882441462003,79.9188775952361,1,0,0,0,1.9591315999758496,4.879836473002563,0,3,0,1,-1,1
2016-08-16,117.0500030517578,14161400,115.5180004119873,111.37300048828125,108.76895027160644,No Cross,No Cross,118.41960331719099,112.61639750678361,1.0559698827313864,0,0,69.32717725354769,73.08091468571425,1,0,0,1,1.3036327691147598,4.728247902460714,0,0,1,1,1,1
2016-08-17,117.26000213623048,15980300,115.70900039672851,111.51460052490235,108.78860027313232,No Cross,No Cross,118.53662900334966,112.88137179010737,1.0970335608220672,0,0,68.38718648556181,76.80259830542525,1,0,0,0,1.117284663414896,4.295209783853337,0,1,0,1,-1,-1
2016-08-18,117.29000091552734,10036300,115.9145004272461,111.65300048828125,108.8020002746582,No Cross,No Cross,118.55976084531581,113.26924000917639,1.0399735911710117,0,0,67.2241600600147,73.22082160313568,1,0,0,0,0.2626813199885225,3.7591204333963013,0,2,0,1,-1,-1
2016-08-19,117.26000213623048,18743000,116.09500045776367,111.79440048217774,108.8132502746582,No Cross,No Cross,118.57729468865618,113.61270622687117,0.9386491447856559,0,0,63.14827242736144,75.3102885551041,1,0,0,0,1.044199390190581,4.092740779239756,1,0,1,1,-1,-1
2016-08-22,117.3499984741211,14500600,116.27950019836426,111.96260040283204,108.82490028381348,No Cross,No Cross,118.53821360121398,114.02078679551454,0.9478832280414412,0,0,75.9220704424414,74.0886404908267,1,0,0,0,1.4874472070203648,4.14016626670104,0,1,0,1,-1,-1
2016-08-23,117.55999755859376,11997900,116.46800003051757,112.15320037841796,108.83915027618409,No Cross,No Cross,118.46615221364155,114.4698478473936,1.0930073668051914,0,0,75.00017183429667,74.74628258726887,1,0,0,0,1.8026028974832187,4.40293604386901,0,2,0,1,-1,-1
2016-08-24,116.8000030517578,17728700,116.57900009155273,112.32860046386719,108.84920028686524,No Cross,No Cross,118.37162687525526,114.7863733078502,0.2465688476980199,0,0,61.60177717619444,67.68517962340519,0,0,0,0,1.8137308078958636,4.439744150681713,1,0,1,1,1,1
2016-08-25,116.61000061035156,24266300,116.66049995422364,112.50640045166016,108.86440029144288,No Cross,No Cross,118.2876060164582,115.03339389198908,-0.06207259015767352,0,0,47.848106155718256,62.831919010314664,0,0,0,0,0.8340069423733665,4.453658475637534,1,0,2,1,1,1
2016-08-26,116.77999877929688,23896000,116.7379997253418,112.68120040893555,108.88190029144288,No Cross,No Cross,118.21934600620862,115.25665344447496,0.05670389766058553,0,0,51.629051595397826,61.71878958144368,0,0,0,0,1.6473607580393512,5.027722420036729,1,1,0,1,1,1
2016-08-29,116.94000244140624,11184900,116.79300003051758,112.89020050048828,108.90090030670166,No Cross,No Cross,118.2144323444931,115.37156771654205,0.20683701846838906,0,0,50.2577887194327,61.264878155183986,0,0,0,0,0.7404184138902536,4.044799034384383,0,2,0,1,1,1
2016-08-30,116.55999755859376,19843300,116.87299995422363,113.07820037841798,108.92350028991699,No Cross,No Cross,118.01212515764924,115.73387475079802,-0.5495487145549864,0,0,49.24235564298141,54.89133251648732,0,0,0,0,0.06980185784186688,4.441551468723926,1,0,1,1,1,1
2016-08-31,116.44000244140624,16169800,116.92800025939941,113.2570004272461,108.95650032043457,No Cross,No Cross,117.83881431693312,116.0171862018657,-1.0715640891941662,0,0,40.50273317207764,61.21220107944879,0,0,0,0,0.021317363120854083,3.6349865699231043,0,0,2,1,1,1
2016-09-01,116.73999786376952,20944700,116.98150024414062,113.4470004272461,108.9831003189087,No Cross,No Cross,117.68278423181262,116.28021625646862,-0.688743460898909,0,0,43.947348871947646,60.736263800557985,0,0,0,0,-0.04258574971727214,3.621151396930067,1,1,0,1,1,1
2016-09-02,117.12000274658205,18088200,116.99850044250488,113.6140005493164,109.01125034332276,No Cross,No Cross,117.69568973446968,116.30131115054007,0.34854896791300993,0,0,42.119611977368926,61.03509421823877,0,0,0,0,-0.3603870810694243,3.403616789277353,1,2,0,-1,1,1
2016-09-06,117.8499984741211,18525200,117.05850028991699,113.88520050048828,109.03235034942627,No Cross,No Cross,117.83179727598063,116.28520330385335,2.047074276684079,1,0,60.63827412753729,58.64301992651573,0,0,0,0,0.018157046422295764,3.410464157721904,1,3,0,1,-1,1
