Date,Open,High,Low,Close,Adj Close,Volume,Close_SPY,Close_DIA,Close_IWM,QQQ 1d movement,SPY 1d movement,DIA 1d movement,IWM 1d movement,9ma,20ma,50ma,100ma,200ma,cross,triple cross,Middle_BB,Upper_BB,Lower_BB,Distance_from_Middle,Above_upperbb,Below_lowerbb,RSI_14d,RSI_21d,RSI_Above_70,RSI_Below_30,MACD,Signal_Line,MACD_cross_above,MACD_cross_below,1m_return_diff_QQQ_IWM,1m_return_diff_QQQ_DIA,Future1M_movement_direction,Future2M_movement_direction,Future15d_movement_direction,Future1M_movement,Future2M_movement,Future15d_movement
2016-09-29,118.5,118.72000122070312,117.33000183105467,117.83999633789062,111.71697235107422,27207500,214.67999267578125,181.22000122070312,122.86000061035156,-0.007245161183336624,-0.009047298372365287,-0.010267639651249438,-0.014597366781917365,117.96999867757161,117.26299934387207,116.58059997558594,112.51290008544922,109.32965026855469,No Cross,No Cross,117.26299934387207,119.62052740460666,114.90547128313747,0.4894932142090969,0,0,64.14943179819588,53.59146843218864,0,0,0.5823365924127302,0.5295518614564119,0,0,-0.17728822377214293,3.1168710120277776,-1,1,-1,-1.7735882576725759,2.002716126691473,-0.11031674937024283
2016-09-30,118.1500015258789,119.06999969482422,118.02999877929688,118.72000122070312,112.5512466430664,25543200,216.3000030517578,182.77999877929688,124.20999908447266,0.007467794553295937,0.007546163737871758,0.008608307847288277,0.01098810408118589,118.18555450439453,117.36199951171875,116.69139999389648,112.6268000793457,109.36170028686523,No Cross,No Cross,117.36199951171875,119.79222633252523,114.93177269091227,1.1175925616142444,0,0,60.47326302613389,56.135625819708174,0,0,0.6148674699794867,0.5466149831610269,0,0,0.18617903509456912,3.1296854588647394,-1,1,-1,-2.4595671655334495,1.7688666210651016,-0.48012103180876675
2016-10-03,118.56999969482422,118.6999969482422,118.08999633789062,118.5500030517578,112.3900909423828,19216400,215.77999877929688,182.32000732421875,123.81999969482422,-0.0014319252627811307,-0.0024040881420446247,-0.002516639994256442,-0.003139838922172511,118.35777706570096,117.43349952697754,116.78940002441406,112.74870010375976,109.38455028533936,No Cross,No Cross,117.43349952697754,119.91730205899903,114.94969699495606,0.899027608182337,0,0,65.46490442627886,54.9051618940577,0,0,0.6197864805791369,0.5612492826446489,0,0,0.3843260784154978,2.718941587497803,-1,1,1,-3.3066264845462823,1.1218845781720388,0.8603936033819481
2016-10-04,118.9000015258789,119.16000366210938,117.91999816894533,118.37000274658205,112.2194366455078,21239700,214.67999267578125,181.47999572753903,123.20999908447266,-0.0015183492243113772,-0.005097813095460868,-0.004607347317543309,-0.004926511160192382,118.38222164577908,117.45949974060059,116.88360000610352,112.8735001373291,109.41480030059815,No Cross,No Cross,117.45949974060059,119.9723761809438,114.94662330025739,0.7246699370997295,0,0,62.438569155508326,53.42465753424657,0,0,0.602218313763359,0.5694430888683909,0,0,0.8773156679927396,2.835490225735793,-1,1,1,-1.81633984623778,1.1320404720775556,0.6927428198001628
2016-10-05,118.72000122070312,119.16999816894533,118.66999816894533,118.79000091552734,112.61759948730467,14481300,215.6300048828125,182.66000366210935,123.9499969482422,0.003548180782292132,0.0044252479944231204,0.0065021377691780735,0.00600598871250857,118.34888882107205,117.50299987792968,116.98360000610352,113.00640014648438,109.45960029602051,No Cross,No Cross,117.50299987792968,120.07877497256052,114.92722478329884,0.9993116559597094,0,0,56.54153245790597,52.619850372028615,0,0,0.6150953211738113,0.578573535329475,0,0,1.1510521692511433,2.47099344298618,-1,-1,-1,-1.5826224757375384,-0.26096267043064225,-0.34514997807008063
2016-10-06,118.63999938964844,118.9800033569336,118.1500015258789,118.7300033569336,112.5607452392578,11987100,215.77999877929688,182.5200042724609,123.81999969482422,-0.0005050724651177729,0.0006956077219675283,-0.0007664479735115526,-0.0010487878710659926,118.3933334350586,117.57799987792968,117.0666000366211,113.12550018310547,109.49800029754638,No Cross,No Cross,117.57799987792968,120.20710590142029,114.94889385443908,0.8763461562302585,0,0,58.47060259650735,52.258798589519394,0,0,0.6133883813235457,0.5855365045282891,0,0,1.0429881975975608,2.81128372727526,-1,1,-1,-0.8169807068791446,0.6822180878397477,-0.74960582319481
2016-10-07,118.83999633789062,119.01000213623048,117.88999938964844,118.47000122070312,112.31424713134766,19984200,215.0399932861328,182.22000122070312,122.83000183105467,-0.0021898604302135194,-0.0034294443291796872,-0.0016436721714621072,-0.007995460072763416,118.51888953314887,117.7875,117.13639999389649,113.25540016174317,109.53145030975342,No Cross,No Cross,117.7875,119.93343824010124,115.64156175989875,0.636086545222223,0,0,60.24243903882576,53.54284949478172,0,0,0.5843199431510016,0.5852931922528316,0,1,1.9843203494036232,2.7611910122827155,-1,1,-1,-0.9707111623443954,1.45184536421068,-1.1564132121766324
2016-10-10,119.08000183105467,119.4800033569336,119.02999877929688,119.22000122070312,113.02527618408205,19687300,216.16000366210935,183.1199951171875,124.3000030517578,0.006330716571892214,0.00520838174732563,0.004939051094584812,0.011967770078885387,118.59888966878255,117.93199996948242,117.21619995117187,113.38900016784667,109.56450031280518,No Cross,No Cross,117.93199996948242,120.05377409954637,115.81022583941846,1.2140795129610547,0,0,62.64237772981164,66.14379560806265,0,0,0.6147156688773379,0.5911776875777329,1,0,1.081757948012041,2.4702149191925926,-1,1,-1,-0.5703743484425483,1.3839972395440547,-1.8704943248619599
2016-10-11,119.12000274658205,119.13999938964844,117.0,117.5199966430664,111.4135971069336,27774400,213.42999267578125,181.1999969482422,122.02999877929688,-0.01425939070818849,-0.012629584289772233,-0.010484918196489779,-0.01826230262855022,118.46777852376302,118.04349975585937,117.24979995727539,113.5111001586914,109.58915031433105,No Cross,No Cross,118.04349975585937,119.78010804262671,116.30689146909204,-0.6029029307092115,0,0,46.62376870754975,53.97991454060093,0,0,0.4959117763571186,0.5721245053336101,0,1,1.8460148495742068,2.4599453869556087,1,1,-1,1.1742723980871617,3.7525559803269104,-1.1997924378753244
2016-10-12,117.62999725341795,117.81999969482422,117.05999755859376,117.41999816894533,111.3188247680664,14267800,213.7100067138672,181.3699951171875,121.93000030517578,-0.000850906032824339,0.0013119713615477036,0.0009381797561169858,-0.0008194581260461131,118.42111206054688,118.12249984741212,117.29899993896484,113.62060012817383,109.6136003112793,No Cross,No Cross,118.12249984741212,119.55399492522085,116.69100476960338,-0.9814936696005173,0,0,40.16491702926493,57.601702100778844,0,0,0.3892033010754119,0.5355402644819706,0,0,2.351632218178701,2.4396224722711746,1,1,-1,0.8516436855680931,4.181573614951661,-1.9076800363653668
2016-10-13,116.62000274658205,117.31999969482422,115.94000244140624,117.0,110.92061614990234,22821000,213.00999450683597,180.83999633789065,120.91999816894533,-0.003576887885324509,-0.003275523770716382,-0.0029221965791772497,-0.008283458818195255,118.23000081380208,118.09049987792969,117.33220001220702,113.72730010986328,109.6271002960205,No Cross,No Cross,118.09049987792969,119.5942016613727,116.58679809448668,-1.450420409069121,0,0,41.84048873003963,54.178686073611544,0,0,0.2676603021089079,0.4819642720073581,0,0,2.355479975433239,2.166267749393125,1,1,-1,1.5384641468015436,4.786323482154775,-2.521364913027524
2016-10-14,117.58000183105467,118.0500030517578,117.06999969482422,117.13999938964844,111.05335235595705,21313300,213.1199951171875,181.2899932861328,120.43000030517578,0.0011965759799010822,0.0005164105590735879,0.0024883706998166666,-0.004052248355850385,118.07333374023438,118.08299980163574,117.3616000366211,113.81410011291504,109.64645030975342,No Cross,No Cross,118.08299980163574,119.6048991046739,116.56110049859757,-1.2392415320840016,0,0,48.63015846141304,47.95417369045389,0,0,0.18055208839362535,0.42168183528461156,0,0,2.6861391864688167,1.8689943710131773,1,1,-1,1.186613792804292,4.942804290332781,-2.979339151403426
2016-10-17,117.04000091552734,117.3000030517578,116.66999816894533,116.81999969482422,110.74996185302734,14182700,212.3800048828125,180.72000122070312,120.29000091552734,-0.0027317713547171385,-0.003472176479584199,-0.0031440900575800956,-0.001162495966899213,117.90111117892795,118.0849998474121,117.36240005493164,113.88990013122559,109.67125030517577,No Cross,No Cross,118.0849998474121,119.599777626683,116.57022206814122,-1.6702121854425083,0,0,36.996899819894296,48.07218569905017,0,0,0.08472029756640609,0.3542895277409705,0,0,3.1331367827356016,1.9833821410714214,1,1,-1,1.8147601028250415,5.067623852431491,-0.40232941442470693
2016-10-18,118.20999908447266,118.41000366210938,117.8000030517578,117.86000061035156,111.73595428466795,19276700,213.7100067138672,181.3699951171875,120.9800033569336,0.008902593034105566,0.006262368398515461,0.0035966904166329083,0.005736157919649543,117.7977778116862,118.12799987792968,117.38660003662109,113.97290016174317,109.71305030822754,No Cross,No Cross,118.12799987792968,119.55963792451345,116.69636183134591,-0.374395285481033,0,0,44.24660283060859,54.24528980900124,0,0,0.0916359726860918,0.30175881672999477,0,0,2.937151202586308,2.1399419839238543,-1,1,-1,-0.30544765695508236,4.496863248185257,-0.6363482064449699
2016-10-19,117.7699966430664,118.0199966430664,117.63999938964844,117.8499984741211,111.72645568847656,13702900,214.27999877929688,182.0,121.48999786376952,-8.486455267830983e-05,0.0026671285738755213,0.003473589346492778,0.004215527299427091,117.6999994913737,118.1129997253418,117.40520004272462,114.0501001739502,109.75575031280518,No Cross,No Cross,118.1129997253418,119.54994394097353,116.67605550971005,-0.3660563136128062,0,0,50.077535884742986,53.39727549549891,0,0,0.09521206087046608,0.260449465558089,0,0,3.066390058639512,1.732137650827048,-1,1,-1,-2.0195140298967407,4.191771324028504,-0.16970466765522385
2016-10-20,117.7300033569336,117.97000122070312,117.02999877929688,117.70999908447266,111.59373474121094,18132200,213.8800048828125,181.5399932861328,121.12999725341795,-0.001187945621222708,-0.0018666879725734997,-0.002527509416852647,-0.002963211924287279,117.61555480957031,118.0439998626709,117.42699996948242,114.12380020141602,109.80300029754639,No Cross,No Cross,118.0439998626709,119.41440193498897,116.67359779035283,-0.4874493186270112,0,0,41.155846776079194,48.08694590692935,0,0,0.08576075915270565,0.22551172427701235,0,0,3.629331430987115,2.1841550823898936,-1,1,-1,-1.7075882693602051,4.528079069331814,-1.665108401764659
2016-10-21,117.8000030517578,118.22000122070312,117.41000366210938,118.1500015258789,112.01087951660156,15707800,213.97999572753903,181.22000122070312,121.06999969482422,0.003738020939839437,0.0004675090819328265,-0.0017626532844767784,-0.000495315445836364,117.49666595458984,118.03499984741211,117.44759994506836,114.20180023193359,109.86940029144287,No Cross,No Cross,118.03499984741211,119.39984631730535,116.67015337751887,0.16851958224398994,0,0,46.65550751392884,45.72729927250306,0,0,0.11247847240164788,0.20290507390193946,0,0,3.5348756204569898,3.215067190666576,-1,1,-1,-1.3118942291493019,4.088025195663447,-1.988995720500586
2016-10-24,118.91000366210938,119.6500015258789,118.88999938964844,119.56999969482422,113.3570785522461,19143000,214.88999938964844,181.9600067138672,121.83999633789062,0.01201860474486982,0.0042527510995378215,0.004083464784126356,0.006359929338459525,117.72444407145183,118.1465000152588,117.495,114.29170021057129,109.94720027923584,No Cross,No Cross,118.1465000152588,119.63136235975703,116.66163767076056,1.9173490187017221,0,0,58.31022676839182,55.31730987547617,0,0,0.24540555497806338,0.21140517011716425,1,0,3.6799285620504385,3.516218208516264,-1,1,-1,-2.2497302402541552,3.077695337098074,-4.131473157158583
2016-10-25,119.63999938964844,119.66000366210938,119.01000213623048,119.19000244140624,112.996826171875,20341800,214.1699981689453,181.47999572753903,120.93000030517578,-0.0031780317336107533,-0.00335055713503718,-0.0026380026852986793,-0.007468779219191757,117.92111121283637,118.18100013732911,117.52480010986328,114.38300025939941,110.0215002822876,No Cross,No Cross,118.18100013732911,119.7310769959141,116.63092327874412,1.3018739019150503,0,0,52.78552582783698,58.3710660298022,0,0,0.31644088943077975,0.23241231397988737,0,0,3.0925127157574783,3.0066730338919045,-1,1,-1,-0.6963686668793434,3.4902222900447644,-2.491820756663854
2016-10-26,118.41999816894533,119.02999877929688,118.02999877929688,118.37999725341795,112.22894287109376,20463700,213.7400054931641,181.7700042724609,119.7300033569336,-0.006795915524764551,-0.002007716671137194,0.0015980193506135443,-0.009923070745174067,118.07444424099393,118.1650001525879,117.55139999389648,114.46220024108887,110.08570026397705,No Cross,No Cross,118.1650001525879,119.69904392764178,116.630956377534,0.28030112872431984,0,0,47.79315414055381,49.43923974185555,0,0,0.30387339129146085,0.2467045294422021,0,0,2.9140694128537925,1.45000367262762,1,1,-1,0.1605021505445059,4.899478954490655,-1.2417584266045778
2016-10-27,118.88999938964844,118.98999786376952,117.66999816894533,117.83999633789062,111.71697235107422,19099800,213.1699981689453,181.52999877929688,118.36000061035156,-0.004561589187836668,-0.002666825627254954,-0.0013203800820968947,-0.01144243471285844,118.1522216796875,118.1650001525879,117.56299987792968,114.53880020141601,110.16540023803711,No Cross,No Cross,118.1650001525879,119.69904392764178,116.630956377534,-0.42372169553747074,0,0,46.16318899137814,46.10507271415493,0,0,0.2474871200998905,0.24686104757373978,0,0,3.1854126201015243,0.5705319953287935,1,1,-1,1.4086929002862014,6.440940430379705,-0.06788374418373877
2016-10-28,117.5,118.11000061035156,116.73999786376952,117.0999984741211,111.0154266357422,35369300,212.5399932861328,181.3600006103516,118.02999877929688,-0.006279683356809396,-0.002955410649828849,-0.0009364742471681398,-0.0027881195450570884,118.18333265516493,118.0840000152588,117.55919982910156,114.6061001586914,110.23055023193359,No Cross,No Cross,118.0840000152588,119.66501307406459,116.502986956453,-1.2447734516259592,0,0,37.07316120064273,46.61173319211042,0,0,0.14145830743997578,0.225780499546987,0,1,2.98095868925079,-0.3774987185449108,1,1,1,1.588386536796249,7.224593676098401,0.18787465719032337
2016-10-31,117.52999877929688,117.52999877929688,116.93000030517578,116.98999786376952,110.91114044189452,18749400,212.5500030517578,181.1699981689453,118.5,-0.0009393732859517279,4.709591578611061e-05,-0.001047653511065505,0.003982048848293118,118.08666568332248,118.00599975585938,117.55379974365235,114.67410011291504,110.31130023956298,No Cross,No Cross,118.00599975585938,119.64314180709589,116.36885770462287,-1.2411896589211555,0,0,45.99093244812348,41.477817256860924,0,0,0.04800026242266142,0.19022445212212188,0,0,3.579187236244552,0.07483920285635826,1,1,1,2.966066573267079,7.530562739429403,1.3249021968209096
2016-11-01,117.19000244140624,117.20999908447266,115.0999984741211,116.11000061035156,110.0768814086914,23498700,211.00999450683597,180.1199951171875,117.0500030517578,-0.007521987088525917,-0.007245394132254335,-0.005795678436661844,-0.012236261166600815,117.89333258734808,117.89299964904785,117.52899978637696,114.74580009460449,110.38655025482177,No Cross,No Cross,117.89299964904785,119.72476877121393,116.06123052688177,-1.9467508400708005,0,0,41.13668696354194,38.76610357148379,0,0,-0.09596807525586826,0.13298594664652388,0,0,3.4145098927179434,-0.24700860830920712,1,1,1,3.531132936498804,7.501506363523469,2.4028945834650317
2016-11-02,116.02999877929688,116.3000030517578,114.88999938964844,115.18000030517578,109.19519805908205,26960100,209.7400054931641,179.35000610351562,115.55999755859376,-0.008009648611550069,-0.006018620192091095,-0.004274866947286515,-0.01272964933204812,117.61222161187067,117.71249961853027,117.48139984130859,114.81730010986328,110.45870025634765,No Cross,No Cross,117.71249961853027,119.85687758024771,115.56812165681283,-2.361989685182376,0,1,38.48101681460285,36.26183344658036,0,0,-0.28185818666750606,0.0500171199837179,0,0,4.232533816279627,-0.7016461455325307,1,1,1,4.532037859760751,8.152456472277404,2.8129865038938995
2016-11-03,114.98999786376952,115.37000274658205,113.91999816894533,114.0500030517578,108.12391662597656,36205200,208.77999877929688,179.11000061035156,115.0,-0.009810707157700937,-0.004577127342063059,-0.001338196180632023,-0.004845946438427506,117.15666622585721,117.47849960327149,117.4263998413086,114.87750015258788,110.52470027923584,No Cross,No Cross,117.47849960327149,120.11929860931231,114.83770059723066,-2.596560013595129,0,1,32.620941788316415,30.76299520623823,0,0,-0.5144287592807189,-0.06287205586916945,0,0,4.280240858294071,-1.7546823565130931,1,1,1,4.866282572429759,9.978077114345663,4.164839871020765
